  _real,_time |   _totl,_time |   missn,_time |   timer,_time |   _zulu,_time |   local,_time |   hobbs,_time |   _Vind,_kias |   _Vind,_keas |   Vtrue,_ktas |   Vtrue,_ktgs |   _Vind,__mph |   Vtrue,mphas |   Vtrue,mphgs |   ____Q,rad/s |   ____P,rad/s |   ____R,rad/s |   pitch,__deg |   _roll,__deg |   hding,_true |   hding,__mag |   alpha,__deg |   _beta,__deg |   hpath,__deg |   vpath,__deg |   _slip,__deg |   __lat,__deg |   __lon,__deg |   __alt,ftmsl |   __alt,ftagl |   ___on,runwy |   __alt,__ind |   __lat,orign |   __lon,orign |   ____X,____m |   ____Y,____m |   ____Z,____m |   ___vX,__m/s |   ___vY,__m/s |   ___vZ,__m/s |   _dist,___ft |   _dist,___nm | 
    944.71204 |     644.03229 |       5.54168 |       0.00000 |      12.41890 |      13.41890 |       5.13955 |     181.97058 |     184.48982 |     190.02119 |     189.40775 |     209.40800 |     218.67249 |     218.67250 |       0.04608 |      -0.00802 |       0.00114 |       2.86619 |       0.15283 |      57.32066 |      55.99862 |       7.47241 |       0.05170 |      57.24808 |      -4.60518 |      -0.04623 |      51.86427 |       4.20883 |    2005.23999 |    2008.20825 |       0.00000 |    2028.97473 |      51.50000 |       4.00000 |   14356.93164 |     465.99069 |  -40575.00000 |      81.78017 |      -8.37088 |     -52.89652 |    1749.84888 |       0.28799 | 
    944.81189 |     644.13214 |       5.64154 |       0.00000 |      12.41893 |      13.41893 |       5.13957 |     182.08771 |     184.59734 |     190.12466 |     189.50287 |     209.54280 |     218.79156 |     218.79156 |       0.06710 |      -0.00682 |       0.00101 |       3.19722 |       0.11069 |      57.32760 |      56.00552 |       7.83332 |       0.06064 |      57.25085 |      -4.63509 |      -0.03680 |      51.86432 |       4.20895 |    2002.65698 |    2005.77966 |       0.00000 |    2026.64270 |      51.50000 |       4.00000 |   14365.09961 |     465.15137 |  -40580.28125 |      81.82359 |      -8.42645 |     -52.91893 |    1781.76624 |       0.29324 | 
    944.91199 |     644.23224 |       5.74164 |       0.00000 |      12.41895 |      13.41895 |       5.13960 |     182.19597 |     184.70059 |     190.22371 |     189.60355 |     209.66739 |     218.90555 |     218.90555 |       0.08147 |      -0.00554 |       0.00089 |       3.63274 |       0.07604 |      57.33383 |      56.01171 |       8.26155 |       0.06843 |      57.25343 |      -4.62784 |      -0.02770 |      51.86437 |       4.20907 |    2000.05994 |    2003.33765 |       0.00000 |    2024.27673 |      51.50000 |       4.00000 |   14373.29297 |     464.30759 |  -40585.58203 |      81.86938 |      -8.41863 |     -52.94356 |    1813.77637 |       0.29851 | 
    945.01190 |     644.33215 |       5.84154 |       0.00000 |      12.41898 |      13.41898 |       5.13963 |     182.29144 |     184.80615 |     190.32520 |     189.72716 |     209.77725 |     219.02234 |     219.02235 |       0.07040 |      -0.00499 |       0.00074 |       4.07433 |       0.04663 |      57.33905 |      56.01691 |       8.61859 |       0.07510 |      57.25593 |      -4.54331 |      -0.01928 |      51.86442 |       4.20919 |    1997.49365 |    2000.92603 |       0.00000 |    2021.88940 |      51.50000 |       4.00000 |   14381.47461 |     463.47327 |  -40590.87109 |      81.92530 |      -8.27934 |     -52.97554 |    1845.74182 |       0.30377 | 
    945.11206 |     644.43231 |       5.94171 |       0.00000 |      12.41901 |      13.41901 |       5.13966 |     182.37354 |     184.90485 |     190.41972 |     189.85094 |     209.87172 |     219.13112 |     219.13110 |       0.05326 |      -0.00459 |       0.00058 |       4.42535 |       0.01956 |      57.34315 |      56.02097 |       8.85582 |       0.08085 |      57.25825 |      -4.42956 |      -0.01110 |      51.86446 |       4.20931 |    1994.97717 |    1998.56482 |       0.00000 |    2019.47205 |      51.50000 |       4.00000 |   14389.68457 |     462.65396 |  -40596.17969 |      81.98124 |      -8.08978 |     -53.00816 |    1877.81812 |       0.30905 | 
    945.21210 |     644.53235 |       6.04172 |       0.00000 |      12.41904 |      13.41904 |       5.13969 |     182.44298 |     184.99547 |     190.50616 |     189.96719 |     209.95163 |     219.23058 |     219.23059 |       0.03861 |      -0.00424 |       0.00041 |       4.68286 |      -0.00539 |      57.34612 |      56.02389 |       8.99467 |       0.08558 |      57.26036 |      -4.31094 |      -0.00301 |      51.86451 |       4.20943 |    1992.52966 |    1996.27209 |       0.00000 |    2017.03979 |      51.50000 |       4.00000 |   14397.88672 |     461.85565 |  -40601.48438 |      82.03375 |      -7.89137 |     -53.03903 |    1909.86255 |       0.31432 | 
    945.31219 |     644.63245 |       6.14183 |       0.00000 |      12.41907 |      13.41907 |       5.13971 |     182.50256 |     185.08000 |     190.58646 |     190.07675 |     210.02020 |     219.32300 |     219.32300 |       0.02628 |      -0.00395 |       0.00023 |       4.86449 |      -0.02864 |      57.34796 |      56.02570 |       9.05666 |       0.08923 |      57.26223 |      -4.19134 |       0.00500 |      51.86456 |       4.20955 |    1990.14551 |    1994.04321 |       0.00000 |    2014.59204 |      51.50000 |       4.00000 |   14406.10059 |     461.07660 |  -40606.79297 |      82.08318 |      -7.69081 |     -53.06836 |    1941.95581 |       0.31960 | 
    945.41217 |     644.73242 |       6.24182 |       0.00000 |      12.41909 |      13.41909 |       5.13974 |     182.55518 |     185.15805 |     190.66029 |     190.17616 |     210.08075 |     219.40796 |     219.40796 |       0.02083 |      -0.00368 |       0.00004 |       4.99668 |      -0.05051 |      57.34870 |      56.02639 |       9.08141 |       0.09177 |      57.26390 |      -4.08393 |       0.01298 |      51.86460 |       4.20967 |    1987.82654 |    1991.87939 |       0.00000 |    2012.14136 |      51.50000 |       4.00000 |   14414.31055 |     460.31744 |  -40612.10156 |      82.12798 |      -7.51062 |     -53.09502 |    1974.03015 |       0.32488 | 
    945.51221 |     644.83246 |       6.34185 |       0.00000 |      12.41912 |      13.41912 |       5.13977 |     182.60358 |     185.23158 |     190.72961 |     190.26962 |     210.13644 |     219.48773 |     219.48770 |       0.01759 |      -0.00245 |      -0.00012 |       5.10596 |      -0.06857 |      57.34838 |      56.02604 |       9.08669 |       0.09295 |      57.26527 |      -3.97996 |       0.02046 |      51.86465 |       4.20979 |    1985.56470 |    1989.77258 |       0.00000 |    2009.68970 |      51.50000 |       4.00000 |   14422.52832 |     459.57559 |  -40617.41406 |      82.16994 |      -7.33595 |     -53.12041 |    2006.13391 |       0.33017 | 
    945.61194 |     644.93219 |       6.44159 |       0.00000 |      12.41915 |      13.41915 |       5.13980 |     182.64972 |     185.30325 |     190.79721 |     190.36346 |     210.18954 |     219.56552 |     219.56552 |       0.00862 |      -0.00094 |      -0.00026 |       5.18432 |      -0.07768 |      57.34727 |      56.02489 |       9.04924 |       0.09211 |      57.26641 |      -3.86416 |       0.02721 |      51.86470 |       4.20991 |    1983.36914 |    1987.48596 |       0.00000 |    2007.25183 |      51.50000 |       4.00000 |   14430.72656 |     458.85410 |  -40622.71484 |      82.21188 |      -7.14085 |     -53.14637 |    2038.16235 |       0.33544 | 
    945.71185 |     645.03210 |       6.54150 |       0.00000 |      12.41918 |      13.41918 |       5.13982 |     182.69609 |     185.37415 |     190.86417 |     190.45738 |     210.24292 |     219.64256 |     219.64256 |      -0.00546 |       0.00001 |      -0.00041 |       5.18989 |      -0.08014 |      57.34540 |      56.02298 |       8.93208 |       0.08944 |      57.26745 |      -3.74142 |       0.03343 |      51.86475 |       4.21003 |    1981.23767 |    1985.21118 |       0.00000 |    2004.82190 |      51.50000 |       4.00000 |   14438.94238 |     458.15198 |  -40628.02344 |      82.25378 |      -6.93371 |     -53.17257 |    2070.25952 |       0.34072 | 
    945.81207 |     645.13232 |       6.64170 |       0.00000 |      12.41920 |      13.41920 |       5.13985 |     182.74548 |     185.44441 |     190.93066 |     190.54750 |     210.29976 |     219.71909 |     219.71910 |      -0.01765 |       0.00067 |      -0.00056 |       5.11943 |      -0.07815 |      57.34277 |      56.02031 |       8.75070 |       0.08529 |      57.26843 |      -3.63050 |       0.03921 |      51.86480 |       4.21015 |    1979.16504 |    1982.99475 |       0.00000 |    2002.40332 |      51.50000 |       4.00000 |   14447.18652 |     457.46759 |  -40633.35547 |      82.29395 |      -6.74657 |     -53.19766 |    2102.46533 |       0.34602 | 
    945.91217 |     645.23242 |       6.74182 |       0.00000 |      12.41923 |      13.41923 |       5.13988 |     182.80049 |     185.51511 |     190.99776 |     190.63397 |     210.36305 |     219.79630 |     219.79630 |      -0.02686 |       0.00123 |      -0.00069 |       4.98784 |      -0.07274 |      57.33942 |      56.01693 |       8.52550 |       0.07993 |      57.26936 |      -3.53687 |       0.04443 |      51.86485 |       4.21027 |    1977.15051 |    1980.83679 |       0.00000 |    2000.01038 |      51.50000 |       4.00000 |   14455.42773 |     456.80096 |  -40638.68359 |      82.33242 |      -6.58889 |     -53.22162 |    2134.66138 |       0.35132 | 
    945.99554 |     645.31580 |       6.82521 |       0.00000 |      12.41926 |      13.41926 |       5.13990 |     182.85231 |     185.57475 |     191.05452 |     190.70308 |     210.42268 |     219.86163 |     219.86165 |      -0.03105 |       0.00155 |      -0.00079 |       4.84693 |      -0.06631 |      57.33610 |      56.01358 |       8.32362 |       0.07468 |      57.27010 |      -3.47588 |       0.04835 |      51.86488 |       4.21037 |    1975.50793 |    1979.07434 |       0.00000 |    1998.03931 |      51.50000 |       4.00000 |   14462.29492 |     456.25644 |  -40643.12109 |      82.36313 |      -6.48659 |     -53.24062 |    2161.48828 |       0.35574 | 
    946.11212 |     645.43237 |       6.94174 |       0.00000 |      12.41929 |      13.41929 |       5.13994 |     182.93553 |     185.65843 |     191.13425 |     190.79300 |     210.51846 |     219.95338 |     219.95341 |      -0.02788 |       0.00183 |      -0.00091 |       4.64376 |      -0.05530 |      57.33068 |      56.00811 |       8.06896 |       0.06642 |      57.27112 |      -3.42438 |       0.05315 |      51.86494 |       4.21051 |    1973.24902 |    1976.64795 |       0.00000 |    1995.32227 |      51.50000 |       4.00000 |   14471.89551 |     455.50659 |  -40649.32813 |      82.40301 |      -6.40127 |     -53.26498 |    2198.99365 |       0.36191 | 
    946.21204 |     645.53229 |       7.04170 |       0.00000 |      12.41932 |      13.41932 |       5.13996 |     183.01703 |     185.73022 |     191.20276 |     190.86563 |     210.61224 |     220.03221 |     220.03223 |      -0.01944 |       0.00182 |      -0.00101 |       4.51009 |      -0.04524 |      57.32534 |      56.00273 |       7.91392 |       0.05871 |      57.27196 |      -3.40299 |       0.05652 |      51.86499 |       4.21063 |    1971.32910 |    1974.58447 |       0.00000 |    1993.02856 |      51.50000 |       4.00000 |   14480.13379 |     454.86874 |  -40654.65234 |      82.43514 |      -6.36707 |     -53.28441 |    2231.17700 |       0.36720 | 
    946.31195 |     645.63220 |       7.14160 |       0.00000 |      12.41934 |      13.41934 |       5.13999 |     183.10675 |     185.80360 |     191.27289 |     190.93903 |     210.71548 |     220.11292 |     220.11292 |      -0.01213 |       0.00182 |      -0.00108 |       4.42278 |      -0.03530 |      57.31948 |      55.99683 |       7.80937 |       0.05067 |      57.27272 |      -3.38574 |       0.05894 |      51.86504 |       4.21075 |    1969.41968 |    1972.53137 |       0.00000 |    1990.77173 |      51.50000 |       4.00000 |   14488.37109 |     454.23410 |  -40659.97656 |      82.46752 |      -6.34000 |     -53.30412 |    2263.35669 |       0.37250 | 
    946.41217 |     645.73242 |       7.24182 |       0.00000 |      12.41937 |      13.41937 |       5.14002 |     183.20329 |     185.87933 |     191.34546 |     191.01573 |     210.82658 |     220.19644 |     220.19644 |      -0.00887 |       0.00199 |      -0.00113 |       4.36613 |      -0.02496 |      57.31320 |      55.99052 |       7.73111 |       0.04231 |      57.27339 |      -3.36411 |       0.06029 |      51.86508 |       4.21087 |    1967.51428 |    1970.48145 |       0.00000 |    1988.54321 |      51.50000 |       4.00000 |   14496.63770 |     453.60046 |  -40665.32031 |      82.50126 |      -6.30547 |     -53.32495 |    2295.64990 |       0.37782 | 
    946.51208 |     645.83234 |       7.34174 |       0.00000 |      12.41940 |      13.41940 |       5.14005 |     183.30440 |     185.95668 |     191.41969 |     191.09491 |     210.94295 |     220.28186 |     220.28186 |      -0.00953 |       0.00239 |      -0.00115 |       4.31381 |      -0.01272 |      57.30675 |      55.98403 |       7.65280 |       0.03364 |      57.27395 |      -3.33812 |       0.06052 |      51.86513 |       4.21099 |    1965.62769 |    1968.45093 |       0.00000 |    1986.35608 |      51.50000 |       4.00000 |   14504.88281 |     452.97272 |  -40670.64844 |      82.53599 |      -6.26348 |     -53.34665 |    2327.86133 |       0.38312 | 
    946.61206 |     645.93231 |       7.44173 |       0.00000 |      12.41943 |      13.41943 |       5.14007 |     183.40912 |     186.03529 |     191.49529 |     191.17555 |     211.06345 |     220.36885 |     220.36885 |      -0.01246 |       0.00241 |      -0.00116 |       4.25121 |       0.00070 |      57.30022 |      55.97746 |       7.56350 |       0.02482 |      57.27448 |      -3.31140 |       0.05992 |      51.86518 |       4.21111 |    1963.75403 |    1966.46265 |       0.00000 |    1984.20044 |      51.50000 |       4.00000 |   14513.13770 |     452.34879 |  -40675.98438 |      82.57132 |      -6.22026 |     -53.36883 |    2360.10767 |       0.38842 | 
    946.71204 |     646.03229 |       7.54169 |       0.00000 |      12.41945 |      13.41945 |       5.14010 |     183.51659 |     186.11487 |     191.57190 |     191.25621 |     211.18712 |     220.45702 |     220.45700 |      -0.01542 |       0.00231 |      -0.00115 |       4.17018 |       0.01375 |      57.29366 |      55.97086 |       7.46066 |       0.01608 |      57.27496 |      -3.28959 |       0.05850 |      51.86523 |       4.21123 |    1961.89380 |    1964.60193 |       0.00000 |    1982.07739 |      51.50000 |       4.00000 |   14521.39355 |     451.72897 |  -40681.32031 |      82.60660 |      -6.18546 |     -53.39103 |    2392.36035 |       0.39373 | 
    946.81219 |     646.13239 |       7.64181 |       0.00000 |      12.41948 |      13.41948 |       5.14013 |     183.62654 |     186.19533 |     191.64941 |     191.33640 |     211.31366 |     220.54622 |     220.54622 |      -0.01725 |       0.00219 |      -0.00113 |       4.07563 |       0.02608 |      57.28714 |      55.96431 |       7.35163 |       0.00762 |      57.27537 |      -3.27511 |       0.05629 |      51.86527 |       4.21135 |    1960.04016 |    1962.74768 |       0.00000 |    1979.98022 |      51.50000 |       4.00000 |   14529.66602 |     451.11102 |  -40686.66797 |      82.64158 |      -6.16325 |     -53.41310 |    2424.67334 |       0.39905 | 
    946.91187 |     646.23212 |       7.74150 |       0.00000 |      12.41951 |      13.41951 |       5.14016 |     183.73810 |     186.27525 |     191.72643 |     191.41496 |     211.44203 |     220.63484 |     220.63486 |      -0.01755 |       0.00276 |      -0.00107 |       3.97506 |       0.03949 |      57.28087 |      55.95800 |       7.24232 |      -0.00058 |      57.27568 |      -3.26638 |       0.05308 |      51.86532 |       4.21147 |    1958.19983 |    1960.90662 |       0.00000 |    1977.92004 |      51.50000 |       4.00000 |   14537.90625 |     450.49734 |  -40691.99219 |      82.67574 |      -6.15086 |     -53.43483 |    2456.86597 |       0.40435 | 
    947.01184 |     646.33209 |       7.84150 |       0.00000 |      12.41954 |      13.41954 |       5.14019 |     183.85185 |     186.35458 |     191.80281 |     191.49133 |     211.57294 |     220.72273 |     220.72273 |      -0.01486 |       0.00338 |      -0.00098 |       3.88042 |       0.05696 |      57.27502 |      55.95211 |       7.14703 |      -0.00878 |      57.27592 |      -3.26573 |       0.04902 |      51.86537 |       4.21159 |    1956.35596 |    1959.06189 |       0.00000 |    1975.87952 |      51.50000 |       4.00000 |   14546.17578 |     449.88235 |  -40697.33594 |      82.70886 |      -6.15235 |     -53.45592 |    2489.17041 |       0.40966 | 
